Where is Quitinday Green Hills?,O O B-LOCATION I-LOCATION I-LOCATION,
How do I go to Quitinday Hills from Legazpi?,O O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where is Hoyop-Hoyopan Cave?,O O B-LOCATION I-LOCATION,
Can I enter the caves near Legazpi?,O O B-ACTIVITY O I-ACTIVITY O B-LOCATION,
Are there guided tours for the Hoyop-Hoyopan Cave?,O O B-LOCATION I-LOCATION O O B-LOCATION I-LOCATION,
Where can I experience a hot spring near Legazpi?,O O O B-ACTIVITY O B-ACTIVITY I-ACTIVITY O B-LOCATION,
"What is there to do in Daraga, Albay?",O O O O B-ACTIVITY O B-LOCATION I-LOCATION,
Where is Daraga Church located?,O O B-LOCATION I-LOCATION O,
Can I visit the Daraga Church as a tourist?,O O B-ACTIVITY O B-LOCATION I-LOCATION O O O,
What are the best beaches near Legazpi City?,O O O O B-ACTIVITY O B-LOCATION I-LOCATION,
How do I get to Misibis Bay Resort?,O O O O O B-LOCATION I-LOCATION I-LOCATION,
Where is the Kapuntukan Hill?,O O O B-LOCATION I-LOCATION,
Where is Kawa-Kawa Hill?,O O B-LOCATION I-LOCATION,
Where can I go on a pilgrimage walk in Albay?,O O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Is there a zoo in Legazpi?,O O O B-LOCATION O B-LOCATION,
Can I see animals at Albay Park and Wildlife?,O O B-ACTIVITY I-ACTIVITY O B-LOCATION I-LOCATION I-LOCATION I-LOCATION,
Where is the Japanese Tunnel in Lig??n Hill?,O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION,
Can I visit the Japanese War Tunnel in Legazpi?,O O B-ACTIVITY O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION,
What is a good sunset spot in Legazpi?,O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I go for a city night view in Legazpi?,O O O O O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Is there a botanical garden in Legazpi?,O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I see fireflies in Legazpi?,O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Is there a lighthouse near Legazpi?,O O O B-LOCATION O B-LOCATION,
Where can I find historic sites in Legazpi?,O O O B-ACTIVITY B-ACTIVITY I-ACTIVITY O B-LOCATION,
What is there to see in the Legazpi Museum?,O O O O B-ACTIVITY O O B-LOCATION I-LOCATION,
Can I visit a planetarium in Legazpi?,O O B-ACTIVITY O B-LOCATION O B-LOCATION,
Where can I see an art gallery in Legazpi?,O O O B-ACTIVITY O B-LOCATION I-LOCATION O B-LOCATION,
What is the best time to visit Mayon Volcano?,O O O O B-TIME O B-ACTIVITY B-LOCATION I-LOCATION,
Are there trekking tours to Mayon Volcano?,O O B-ACTIVITY I-ACTIVITY O B-LOCATION I-LOCATION,
Where can I see Mayon Volcano up close?,O O O B-ACTIVITY B-LOCATION I-LOCATION O O,
Where is the Lava Wall of Mayon?,O O O B-LOCATION I-LOCATION O I-LOCATION,
Where is the best sunrise view in Legazpi?,O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I go kayaking in Legazpi?,O O O O B-ACTIVITY O B-LOCATION,
Are there boat tours around Albay Gulf?,O O B-ACTIVITY I-ACTIVITY O B-LOCATION I-LOCATION,
Where can I go birdwatching in Legazpi?,O O O O B-ACTIVITY O B-LOCATION,
Where is Mount Masaraga?,O O B-LOCATION I-LOCATION,
Can I climb Mount Masaraga?,O O B-ACTIVITY B-LOCATION I-LOCATION,
How do I get to Mount Malinao?,O O O O O B-LOCATION I-LOCATION,
Are there waterfalls near Legazpi?,O O B-ACTIVITY O B-LOCATION,
Where is Busay Falls?,O O B-LOCATION I-LOCATION,
How do I get to Busay Falls from Legazpi?,O O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I go island hopping near Legazpi?,O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there diving spots near Legazpi?,O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I do wakeboarding near Legazpi?,O O O O B-ACTIVITY O B-LOCATION,
Is there a waterpark in Legazpi?,O O O B-LOCATION O B-LOCATION,
Where can I ride a jet ski in Legazpi?,O O O B-ACTIVITY O I-ACTIVITY I-ACTIVITY O B-LOCATION,
Can I rent a boat in Legazpi?,O O B-LOCATION O I-LOCATION O B-LOCATION,
Where is the best seafood restaurant with a view of Mayon?,O O O O B-LOCATION I-LOCATION O O O O B-LOCATION,
Where can I find local handicrafts in Legazpi?,O O O B-ACTIVITY B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there cultural performances in Legazpi?,O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I watch traditional dances in Legazpi?,O O O B-ACTIVITY B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I experience a farm tour near Legazpi?,O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there eco-tourism spots in Legazpi?,O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where is the best place to eat Bicol Express in Legazpi?,O O O O O O O O O O B-LOCATION,
Where can I find street food in Legazpi?,O O O O O O O B-LOCATION,
Where is the best place to try Sili Ice Cream in Legazpi?,O O O O O O O O O O O B-LOCATION,
Is there a skywalk or glass bridge in Legazpi?,O O O B-LOCATION O B-LOCATION I-LOCATION O B-LOCATION,
Where can I see traditional Bicolano houses?,O O O O B-LOCATION I-LOCATION I-LOCATION,
Where is the best place to see Mayon Volcano at sunrise?,O O O O O O O B-LOCATION I-LOCATION O B-TIME,
Where is the best panoramic view of Legazpi City?,O O O O O O O B-LOCATION I-LOCATION,
Can I visit a cacao farm near Legazpi?,O O O O O B-ACTIVITY O B-LOCATION,
Where can I learn pottery in Legazpi?,O O O O B-ACTIVITY O B-LOCATION,
Where is the best coffee shop with a volcano view?,O O O O O O O O B-LOCATION O,
Where can I go on a river cruise near Legazpi?,O O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Is there a floating restaurant in Legazpi?,O O O B-LOCATION I-LOCATION O B-LOCATION,
Where is the best place for stargazing in Legazpi?,O O O O O O B-ACTIVITY O B-LOCATION,
Are there guided heritage walks in Legazpi?,O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Where is the best place to watch the city lights in Legazpi?,O O O O O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I visit a historic site in Legazpi?,O O O O O B-LOCATION I-LOCATION O B-LOCATION,
Is there a heritage village near Legazpi?,O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I rent a bicycle to tour Legazpi?,O O O O O B-TRANSPORT O O B-LOCATION,
Are there guided walking tours in Legazpi?,O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I learn about the history of Albay?,O O O O O O B-ACTIVITY O B-LOCATION,
What is the most famous attraction in Legazpi?,O O O O O B-LOCATION O B-LOCATION,
Where can I take a hot air balloon ride in Legazpi?,O O O O O B-ACTIVITY I-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there sunrise viewing decks in Legazpi?,O O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION,
Where is the best nature park in Legazpi?,O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I find a good spot for sunset photography?,O O O O O O O O B-LOCATION I-LOCATION,
Are there any traditional Bicolano villages to visit?,O O O B-LOCATION I-LOCATION I-LOCATION O O,
Where can I try Mayon Volcano ATV tours?,O O O B-ACTIVITY B-LOCATION I-LOCATION B-TRANSPORT O,
What is the best place for family outings in Legazpi?,O O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there farms offering tours in Legazpi?,O O B-LOCATION O B-ACTIVITY O B-LOCATION,
Where can I visit a butterfly garden in Legazpi?,O O O B-ACTIVITY O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Is there an aquarium or marine park in Legazpi?,O O O B-LOCATION O B-LOCATION I-LOCATION O B-LOCATION,
Where can I experience a Mayon Volcano trek?,O O O B-ACTIVITY O B-LOCATION I-LOCATION I-ACTIVITY,
Are there coffee plantations near Legazpi?,O O B-LOCATION I-LOCATION O B-LOCATION,
Are there golf courses in Legazpi?,O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I ride horses near Legazpi?,O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where is the best place to experience local festivals?,O O O O O O B-ACTIVITY I-ACTIVITY I-ACTIVITY,
Are there any unique rock formations in Albay?,O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I experience traditional fishing in Legazpi?,O O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I try paragliding near Legazpi?,O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Is there a beach resort near Legazpi?,O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I try paddleboarding in Albay Gulf?,O O O B-ACTIVITY I-ACTIVITY O B-LOCATION I-LOCATION,
Where can I do spelunking near Legazpi?,O O O O B-ACTIVITY O B-LOCATION,
Are there bamboo rafting tours in Legazpi?,O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I see a panoramic view of Mayon at night?,O O O O O O O O B-LOCATION O B-TIME,
Are there fire dance performances in Legazpi?,O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I experience a local food market in Legazpi?,O O O B-ACTIVITY O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION,
Where is the best seafood restaurant with a volcano view?,O O O O B-LOCATION I-LOCATION O O O O,
Are there waterfalls within an hour from Legazpi?,O O B-LOCATION O O B-TIME O B-LOCATION,
Where can I visit a historic Spanish church in Legazpi?,O O O B-ACTIVITY O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION,
Where is the best place to stargaze near Legazpi?,O O O O O O B-ACTIVITY O B-LOCATION,
Are there mangrove forest tours in Albay?,O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Is there a wildlife sanctuary near Legazpi?,O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I see local crafts being made?,O O O O B-ACTIVITY I-ACTIVITY O O,
Where can I go for a farm-to-table dining experience?,O O O O O O B-ACTIVITY I-ACTIVITY I-ACTIVITY,
Where is the best rooftop restaurant with a Mayon view?,O O O O B-LOCATION I-LOCATION O O B-LOCATION O,
Are there homestays offering cultural immersion in Legazpi?,O O B-LOCATION O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where is the best place to watch Legazpi's skyline?,O O O O O O B-ACTIVITY B-LOCATION O I-LOCATION,
Where can I watch a traditional Bicolano cooking demo?,O O O B-ACTIVITY O B-ACTIVITY I-ACTIVITY I-ACTIVITY I-ACTIVITY,
Is there a scenic bridge for photography in Legazpi?,O O O O B-LOCATION O B-ACTIVITY O B-LOCATION,
Are there community-based tourism projects in Albay?,O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I experience a day in a fishing village near Legazpi?,O O O B-ACTIVITY O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I find traditional handwoven products in Albay?,O O O B-ACTIVITY B-ACTIVITY I-ACTIVITY I-ACTIVITY O B-LOCATION,
Where is the best place to do astrophotography in Legazpi?,O O O O O O O B-ACTIVITY O B-LOCATION,
Are there boat tours around the Mayon Volcano coastline?,O O B-ACTIVITY I-ACTIVITY O O B-LOCATION I-LOCATION O,
Where can I see coral reefs near Legazpi?,O O O O B-LOCATION I-LOCATION O B-LOCATION,
Are there lighthouse tours in Albay?,O O B-LOCATION B-ACTIVITY O B-LOCATION,
Where can I take a cable car ride in Legazpi?,O O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT O B-LOCATION,
Where can I find the ruins of old Spanish settlements in Albay?,O O O B-ACTIVITY O B-LOCATION O O O B-LOCATION O B-LOCATION,
Where can I see volcano-related rock formations?,O O O O O B-LOCATION I-LOCATION,
Are there bridges with scenic views in Legazpi?,O O B-LOCATION O O O O B-LOCATION,
Where can I take a bamboo bike tour in Legazpi?,O O O O O B-TRANSPORT I-TRANSPORT B-ACTIVITY O B-LOCATION,
Are there lakes near Legazpi where I can picnic?,O O B-LOCATION O B-LOCATION O O O B-ACTIVITY,
Where can I try Bicolano chocolate delicacies?,O O O O B-LOCATION I-LOCATION I-LOCATION,
Where is the best spot to paint or sketch Mayon?,O O O O O O B-ACTIVITY O I-ACTIVITY B-LOCATION,
Where can I see centuries-old trees in Albay?,O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I find traditional Bicolano textile shops?,O O O B-ACTIVITY B-LOCATION I-LOCATION I-LOCATION I-LOCATION,
Where can I take a scenic drive near Legazpi?,O O O O O O B-ACTIVITY O B-LOCATION,
Are there caves with ancient petroglyphs near Legazpi?,O O B-LOCATION O O I-LOCATION O B-LOCATION,
Where can I find local spices and chili products in Legazpi?,O O O B-ACTIVITY B-LOCATION I-LOCATION O I-LOCATION I-LOCATION O B-LOCATION,
Are there cultural museums dedicated to Albay's heritage?,O O B-LOCATION I-LOCATION O O B-LOCATION O O,
Are there vineyards in Albay where I can do wine tasting?,O O B-LOCATION O B-LOCATION O O O O B-ACTIVITY I-ACTIVITY,
Where can I take a jeepney tour around Legazpi?,O O O O O B-TRANSPORT B-ACTIVITY O B-LOCATION,
Where can I rent a motorcycle for a scenic ride in Albay?,O O O B-LOCATION O B-TRANSPORT O O O B-ACTIVITY O B-LOCATION,
Where is the best photography spot for Legazpi's cityscape?,O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION O O,
Are there places in Legazpi where I can see dolphins?,O O O O B-LOCATION O O O O B-LOCATION,
Where can I see black sand beaches near Legazpi?,O O O O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION,
Where can I visit a historical lighthouse near Legazpi?,O O O B-ACTIVITY O B-LOCATION I-LOCATION O B-LOCATION,
Where can I take a ferry ride with scenic views in Albay?,O O O O O B-TRANSPORT I-TRANSPORT O O O O B-LOCATION,
Are there art workshops where I can learn Bicolano painting?,O O B-ACTIVITY I-ACTIVITY O O O O B-ACTIVITY I-ACTIVITY,
Where can I visit an island with a great Mayon view?,O O O B-ACTIVITY O B-LOCATION O O O B-LOCATION O,
Where is the best place to do a drone shoot in Legazpi?,O O O O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there archaeological sites near Legazpi?,O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I take a scenic boat ride in Albay?,O O O O O O B-TRANSPORT I-TRANSPORT O B-LOCATION,
Where is the best place to try traditional Bicolano drinks?,O O O O O O O B-ACTIVITY I-ACTIVITY I-ACTIVITY,
Are there places in Albay known for mythical stories?,O O O O B-LOCATION O O B-LOCATION I-LOCATION,
Where can I visit a century-old house in Legazpi?,O O O B-ACTIVITY O B-LOCATION I-LOCATION O B-LOCATION,
Where can I explore a hidden beach near Legazpi?,O O O B-ACTIVITY O O B-LOCATION O B-LOCATION,
Are there guided biking trails in Albay?,O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where is the best picnic spot in Legazpi?,O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I find the best viewing spot for Mayon Volcano?,O O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION,
Which parks in Legazpi offer the best picnic areas?,O B-LOCATION O B-LOCATION O O O B-LOCATION I-LOCATION,
Where can I go for a scenic bike ride in Legazpi?,O O O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there any must-visit nature reserves in Albay?,O O O O B-LOCATION I-LOCATION O B-LOCATION,
What are the best eco-tourism sites in Legazpi?,O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I visit an orchid farm in Legazpi?,O O O B-ACTIVITY O B-LOCATION I-LOCATION O B-LOCATION,
Are there any waterfalls near Legazpi worth visiting?,O O O B-LOCATION O B-LOCATION O O,
Are there any hiking trails around Mayon Volcano?,O O O B-ACTIVITY I-ACTIVITY O B-LOCATION I-LOCATION,
Are there any volcanic hot springs near Legazpi?,O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where can I visit a historical war site in Albay?,O O O B-ACTIVITY O O B-LOCATION I-LOCATION O B-LOCATION,
Are there any traditional Bicolano dance performances in Legazpi?,O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there cultural villages near Legazpi for tourists?,O O B-LOCATION I-LOCATION O B-LOCATION O O,
Where can I join a local fishing tour in Legazpi?,O O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where is the best photography spot for Mayon Volcano?,O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION I-LOCATION,
Are there any old Spanish churches in Legazpi?,O O O O O B-LOCATION O B-LOCATION,
Where can I experience a traditional pottery-making session?,O O O O O O B-ACTIVITY I-ACTIVITY,
Are there interactive museums in Legazpi for tourists?,O O B-LOCATION I-LOCATION O B-LOCATION O O,
Where can I buy souvenirs made by local artisans?,O O O O O O O O O,
Are there bamboo raft tours available in Albay?,O O B-ACTIVITY I-ACTIVITY I-ACTIVITY O O B-LOCATION,
Where can I experience firefly watching near Legazpi?,O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there places to learn about Legazpi's pre-colonial history?,O O O O O O B-LOCATION O B-LOCATION I-LOCATION,
Where can I take a cruise with a view of Mayon?,O O O O O B-ACTIVITY O O O O B-LOCATION,
Where can I go on a guided Mayon Volcano tour?,O O O O O O O B-LOCATION I-LOCATION B-ACTIVITY,
Where is the best location for drone photography in Legazpi?,O O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there sunset cruises available in Legazpi?,O O  B-LOCATION I-LOCATION O O B-LOCATION,
Where can I experience a river trek near Legazpi?,O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I visit an ancient burial site in Albay?,O O O O O O B-LOCATION I-LOCATION O B-LOCATION,
Are there festivals in Legazpi that tourists can join?,O O B-ACTIVITY O B-LOCATION O O O O,
Where can I find scenic road trip routes in Albay?,O O O O O B-ROUTE I-ROUTE I-ROUTE O B-LOCATION,
Are there hidden beaches near Legazpi for a quiet getaway?,O O O B-LOCATION O B-LOCATION O O O O,
Are there tree-top adventure parks in Legazpi?,O O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION,
Where can I try an underground river tour in Albay?,O O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there nature resorts in Albay with great views?,O O B-LOCATION I-LOCATION O B-LOCATION O O O,
Where can I visit an eco-lodge in Legazpi?,O O O O O B-LOCATION O B-LOCATION,
Where is the best outdoor camping site in Legazpi?,O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there any Bicolano craft workshops in Legazpi?,O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Where can I take a heritage walk in Legazpi?,O O O O O B-ACTIVITY I-ACTIVITY O B-LOCATION,
Are there scenic jeepney routes for tourists in Legazpi?,O O O B-TRANSPORT I-TRANSPORT O O O B-LOCATION,
Where can I visit a traditional Bicolano house?,O O O O O O O B-LOCATION,
